rk,name,age,pos,g,pa,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ba,obp,slg,ops,ops_plus,roba,tb,gdp,hbp,sh,sf,ibb,pos.1,awards,season,bats,name
31,,22,P,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1994,Left,Omar Daal
30,,21,P,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1994,Right,Chan Ho Park
29,,31,P,19,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1994,Left,Gary Wayne
28,,25,P,17,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1994,Right,Rudy Seánez
34,,34,P,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1994,Right,Jim Gott
26,,22,P,28,2,1,0,1,0,0,0,1,0,0,0,0,1.0,1.0,1.0,2.0,440.0,,1,0,0,1,0,0,,,1994,Right,Darren Dreifort
24,,25,P,23,51,47,2,3,0,0,0,0,0,0,0,22,0.064,0.064,0.064,0.128,-66.0,,3,0,0,4,0,0,,,1994,Right,Pedro Astacio
23,,35,P,22,52,44,4,9,0,0,0,4,1,0,2,10,0.205,0.245,0.205,0.449,22.0,,9,0,1,3,2,0,,,1994,Right,Orel Hershiser
22,,33,P,25,54,47,2,7,0,0,1,3,0,0,3,18,0.149,0.2,0.213,0.413,11.0,,10,1,0,4,0,0,,,1994,Right,Kevin Gross
21,,37,P,23,58,50,2,7,1,0,0,3,0,0,1,9,0.14,0.157,0.16,0.317,-15.0,,8,0,0,7,0,0,,,1994,Right,Tom Candiotti
20,,26,P,24,72,66,4,18,3,0,0,3,0,2,1,18,0.273,0.284,0.318,0.602,61.0,,21,1,0,5,0,0,,,1994,Left,Ramón Martínez
25,,20,P,21,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1994,Right,Ismael Valdez
9,,34,LF,88,192,172,26,42,6,2,2,14,4,6,11,24,0.244,0.293,0.337,0.63,73.0,,58,3,2,4,3,2,,,1993,Both,Mitch Webster
16,,22,OF,42,91,86,13,25,3,1,4,10,4,1,4,16,0.291,0.322,0.488,0.811,120.0,,42,1,0,1,0,0,,,1993,Right,Raúl Mondesí
15,,31,IF,73,97,90,13,23,4,0,2,10,2,0,5,17,0.256,0.299,0.367,0.666,82.0,,33,2,1,0,1,0,,,1993,Right,Mike Sharperson
14,,26,C,50,102,99,6,25,5,0,2,7,0,0,2,11,0.253,0.267,0.364,0.631,72.0,,36,0,0,1,0,0,,,1993,Right,Carlos Hernández
13,,31,RF,32,120,100,12,14,2,0,5,12,1,0,16,19,0.14,0.267,0.31,0.577,58.0,,31,1,2,0,2,1,,,1993,Left,Darryl Strawberry
12,,24,3B,84,127,105,13,38,3,0,4,30,0,1,21,13,0.362,0.465,0.505,0.969,167.0,,53,0,0,0,1,3,,,1993,Left,Dave Hansen
11,,28,2B,107,176,160,20,38,6,1,2,11,3,1,15,15,0.238,0.303,0.325,0.628,73.0,,52,4,0,1,0,4,,,1993,Left,Lenny Harris
10,,25,OF,76,188,176,20,39,10,0,8,23,1,0,11,39,0.222,0.266,0.415,0.681,84.0,,73,1,0,0,1,2,,,1993,Left,Henry Rodríguez
5,,35,3B,133,522,477,42,106,19,1,12,62,0,2,32,70,0.222,0.271,0.342,0.612,68.0,,163,10,3,1,9,2,,,1993,Right,Tim Wallach
8,,30,RF,143,570,516,61,137,33,1,11,56,4,1,47,147,0.266,0.331,0.397,0.728,100.0,,205,8,4,2,1,3,,,1993,Right,Cory Snyder
7,,36,CF,156,716,607,80,181,21,10,1,42,39,19,86,69,0.298,0.387,0.371,0.758,110.0,,225,6,5,14,4,1,,,1993,Left,Brett Butler
6,,31,LF,108,422,376,57,88,17,0,14,53,33,5,41,88,0.234,0.308,0.391,0.699,91.0,,147,8,1,0,4,6,,,1993,Right,Eric Davis
4,,24,SS,158,696,590,77,159,21,6,1,62,30,13,71,75,0.269,0.346,0.331,0.676,88.0,,195,12,2,25,8,7,,,1993,Both,José Offerman
3,,30,2B,132,504,445,48,123,21,2,2,31,1,3,38,40,0.276,0.333,0.346,0.679,88.0,,154,16,1,17,3,10,,,1993,Right,Jody Reed
2,,25,1B,158,658,619,74,153,27,2,23,80,0,1,34,82,0.247,0.287,0.409,0.696,89.0,,253,17,2,0,3,1,,,1993,Right,Eric Karros
1,,24,C,149,602,547,81,174,24,2,35,112,3,4,46,86,0.318,0.37,0.561,0.932,153.0,,307,10,3,0,6,6,,,1993,Right,Mike Piazza
18,,24,OF,30,18,17,6,5,1,0,0,1,1,2,1,4,0.294,0.333,0.353,0.686,89.0,,6,1,0,0,0,0,,,1993,Left,Tom Goodwin
17,,22,LF,14,39,37,0,9,0,0,0,0,0,0,2,11,0.243,0.282,0.243,0.525,47.0,,9,0,0,0,0,0,,,1993,Right,Billy Ashley
32,,25,P,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1993,Right,John DeSilva
19,,27,MI,8,18,18,0,9,1,0,0,3,0,0,0,2,0.5,0.5,0.556,1.056,191.0,,10,0,0,0,0,0,,,1993,Right,Rafael Bournigal
28,,32,P,54,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,177.0,,1,0,0,0,0,0,,,1993,Right,Roger McDowell
20,,26,RF,9,9,9,2,2,1,0,1,1,0,0,0,2,0.222,0.222,0.667,0.889,134.0,,6,0,0,0,0,0,,,1993,Right,Jerry Brooks
35,,33,P,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1993,Right,Todd Worrell
34,,28,P,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1993,Right,Rod Nichols
33,,28,P,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1993,Right,Kip Gross
30,,21,P,47,1,0,0,0,0,0,0,0,0,0,1,0,,1.0,,,,,0,0,0,0,0,0,,,1993,Left,Omar Daal
29,,28,P,25,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1993,Left,Steve Wilson
31,,33,P,62,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1993,Right,Jim Gott
27,,24,P,41,4,4,0,1,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,38.0,,1,0,0,0,0,0,,,1993,Right,Ricky Trlicek
26,,21,P,66,6,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,,0,0,0,2,0,0,,,1993,Right,Pedro Martinez
25,,24,P,31,69,62,4,10,0,0,0,2,0,1,0,26,0.161,0.161,0.161,0.323,-11.0,,10,0,0,7,0,0,,,1993,Right,Pedro Astacio
24,,36,P,33,70,60,1,8,2,0,0,2,0,0,1,13,0.133,0.148,0.167,0.314,-14.0,,10,2,0,9,0,0,,,1993,Right,Tom Candiotti
23,,25,P,32,78,70,2,9,1,0,0,2,0,0,0,23,0.129,0.127,0.143,0.27,-26.0,,10,1,0,7,1,0,,,1993,Left,Ramón Martínez
22,,32,P,33,78,64,6,13,2,0,1,7,0,0,5,32,0.203,0.271,0.281,0.553,53.0,,18,1,1,8,0,0,,,1993,Right,Kevin Gross
21,,34,P,34,83,73,11,26,4,0,0,6,0,1,2,5,0.356,0.373,0.411,0.784,116.0,,30,1,0,8,0,0,,,1993,Right,Orel Hershiser
9,,30,IF,128,372,317,48,95,21,0,3,36,2,2,47,33,0.3,0.387,0.394,0.781,124.0,,125,9,0,5,3,1,,,1992,Right,Mike Sharperson
17,,21,RF,29,100,95,6,21,5,0,2,6,0,0,5,34,0.221,0.26,0.337,0.597,69.0,,32,2,0,0,0,0,,,1992,Right,Billy Ashley
16,,28,LF,35,116,104,9,24,5,0,2,8,0,0,10,30,0.231,0.302,0.337,0.638,82.0,,35,7,1,0,1,0,,,1992,Left,Kal Daniels
15,,31,2B,47,136,122,7,32,3,1,0,15,2,2,7,22,0.262,0.303,0.303,0.606,74.0,,37,0,1,4,2,3,,,1992,Right,Juan Samuel
14,,25,2B,49,144,132,9,34,1,0,1,11,6,1,8,9,0.258,0.3,0.288,0.588,69.0,,38,3,0,4,0,0,,,1992,Right,Eric Young Sr.
13,,24,RF,53,156,146,11,32,7,0,3,14,0,0,8,30,0.219,0.258,0.329,0.587,66.0,,48,2,0,1,1,0,,,1992,Left,Henry Rodríguez
12,,25,C,69,190,173,11,45,4,0,3,17,0,1,11,21,0.26,0.316,0.335,0.651,86.0,,58,8,4,0,2,1,,,1992,Right,Carlos Hernández
11,,33,OF,135,304,262,33,70,12,5,6,35,11,5,27,49,0.267,0.334,0.42,0.754,114.0,,110,1,2,8,5,3,,,1992,Both,Mitch Webster
10,,29,UT,121,313,293,24,70,16,2,4,31,2,4,15,54,0.239,0.272,0.348,0.62,76.0,,102,6,0,0,5,1,,,1992,Both,Todd Benzinger
1,,33,C,117,389,348,19,77,6,3,3,24,3,2,32,31,0.221,0.286,0.282,0.568,63.0,,98,9,1,5,3,4,,,1992,Left,Mike Scioscia
8,,30,RF,43,177,156,20,37,8,0,5,25,3,1,19,34,0.237,0.322,0.385,0.707,101.0,,60,2,1,0,1,4,,,1992,Left,Darryl Strawberry
7,,35,CF,157,676,553,86,171,14,11,3,39,41,21,95,67,0.309,0.413,0.391,0.803,130.0,,216,4,3,24,1,2,,,1992,Left,Brett Butler
6,,30,LF,76,308,267,21,61,8,1,5,32,19,1,36,71,0.228,0.325,0.322,0.647,85.0,,86,9,3,0,2,2,,,1992,Right,Eric Davis
5,,23,3B,132,379,341,30,73,11,0,6,22,0,2,34,49,0.214,0.286,0.299,0.585,67.0,,102,9,1,0,2,3,,,1992,Left,Dave Hansen
4,,23,SS,149,598,534,67,139,20,8,1,30,23,16,57,98,0.26,0.331,0.333,0.664,90.0,,178,5,0,5,2,4,,,1992,Both,José Offerman
3,,27,2B,135,380,347,28,94,11,0,0,30,19,7,24,24,0.271,0.318,0.303,0.621,78.0,,105,10,1,6,2,3,,,1992,Left,Lenny Harris
2,,24,1B,149,589,545,63,140,30,1,20,88,2,4,37,103,0.257,0.304,0.426,0.73,106.0,,232,15,2,0,5,3,,,1992,Right,Eric Karros
19,,23,LF,57,79,73,15,17,1,1,0,3,7,3,6,10,0.233,0.291,0.274,0.565,62.0,,20,0,0,0,0,0,,,1992,Left,Tom Goodwin
18,,31,3B,51,91,84,10,24,4,0,3,8,0,4,4,11,0.286,0.311,0.44,0.752,112.0,,37,3,0,1,2,0,,,1992,Right,Dave Anderson
28,,23,P,11,29,24,2,3,0,0,0,1,0,0,0,14,0.125,0.125,0.125,0.25,-28.0,,3,0,0,5,0,0,,,1992,Right,Pedro Astacio
20,,23,C,21,74,69,5,16,3,0,1,7,0,0,4,12,0.232,0.284,0.319,0.603,72.0,,22,1,1,0,0,0,,,1992,Right,Mike Piazza
29,,31,P,49,7,7,1,2,0,0,0,0,0,0,0,4,0.286,0.286,0.286,0.571,64.0,,2,0,0,0,0,0,,,1992,Right,Tim Crews
21,,28,OF,56,66,58,6,11,3,0,1,5,1,2,6,11,0.19,0.277,0.293,0.57,63.0,,17,0,1,1,0,2,,,1992,Both,Stan Javier
36,,36,P,41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1992,Right,Jay Howell
35,,38,P,50,1,0,0,0,0,0,0,0,0,0,1,0,,1.0,,,,,0,0,0,0,0,0,,,1992,Left,John Candelaria
34,,32,P,68,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,186.0,,1,0,0,0,0,0,,,1992,Right,Jim Gott
33,,20,P,2,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1992,Right,Pedro Martinez
31,,27,P,60,3,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,91.0,,1,0,0,0,0,0,,,1992,Left,Steve Wilson
30,,31,P,65,7,3,1,0,0,0,0,0,0,0,2,3,0.0,0.5,0.0,0.5,55.0,,0,0,1,1,0,0,,,1992,Right,Roger McDowell
32,,27,P,16,3,2,1,2,0,0,0,1,0,0,0,0,1.0,1.0,1.0,2.0,473.0,,2,0,0,1,0,0,,,1992,Right,Kip Gross
27,,34,P,29,55,49,1,5,0,1,0,3,0,0,1,11,0.102,0.12,0.143,0.263,-25.0,,7,1,0,5,0,0,,,1992,Left,Bob Ojeda
26,,24,P,26,55,50,1,6,0,0,0,2,0,0,0,14,0.12,0.12,0.12,0.24,-31.0,,6,0,0,5,0,0,,,1992,Left,Ramón Martínez
25,,35,P,32,69,56,3,6,1,0,0,1,0,0,1,9,0.107,0.123,0.125,0.248,-29.0,,7,5,0,12,0,0,,,1992,Right,Tom Candiotti
24,,31,P,34,70,63,3,6,1,0,0,0,0,0,4,26,0.095,0.149,0.111,0.26,-25.0,,7,0,0,3,0,0,,,1992,Right,Kevin Gross
23,,33,P,35,76,68,6,15,5,0,0,5,1,0,1,10,0.221,0.229,0.294,0.523,48.0,,20,0,0,6,1,0,,,1992,Right,Orel Hershiser
22,,26,SS,10,22,20,1,3,1,0,0,0,0,0,1,2,0.15,0.227,0.2,0.427,23.0,,4,0,1,0,0,0,,,1992,Right,Rafael Bournigal
19,,23,1B,14,15,14,0,1,1,0,0,1,0,0,1,6,0.071,0.133,0.143,0.276,-21.0,,2,0,0,0,0,0,,,1991,Right,Eric Karros
10,,29,3B,105,252,216,24,60,11,2,2,20,1,3,25,24,0.278,0.355,0.375,0.73,108.0,,81,2,1,10,0,0,,,1991,Right,Mike Sharperson
17,,26,OF,42,30,28,3,0,0,0,0,0,0,0,2,9,0.0,0.067,0.0,0.067,-79.0,,0,0,0,0,0,0,,,1991,Right,Jose Gonzalez
16,,22,3B,53,58,56,3,15,4,0,1,5,1,0,2,12,0.268,0.293,0.393,0.686,94.0,,22,2,0,0,0,0,,,1991,Left,Dave Hansen
15,,32,OF,58,84,74,12,21,5,1,1,10,0,1,9,21,0.284,0.361,0.419,0.78,122.0,,31,0,0,1,0,0,,,1991,Both,Mitch Webster
14,,27,3B,41,99,94,4,21,4,0,1,14,0,0,4,21,0.223,0.255,0.298,0.553,57.0,,28,2,0,1,0,0,,,1991,Right,Jeff Hamilton
13,,22,SS,52,140,113,10,22,2,0,0,3,3,2,25,32,0.195,0.345,0.212,0.558,63.0,,24,5,1,1,0,2,,,1991,Both,José Offerman
12,,26,OF,94,154,139,18,35,5,1,5,22,1,0,10,23,0.252,0.301,0.41,0.711,100.0,,57,5,1,1,3,1,,,1991,Left,Chris Gwynn
11,,27,OF,121,197,176,21,36,5,3,1,11,7,1,16,36,0.205,0.268,0.284,0.552,57.0,,50,4,0,3,2,0,,,1991,Both,Stan Javier
3,,30,2B,153,659,594,74,161,22,6,12,58,23,8,49,133,0.271,0.328,0.389,0.717,103.0,,231,8,3,10,3,4,,,1991,Right,Juan Samuel
9,,37,C,101,280,248,22,61,14,0,6,26,2,2,22,26,0.246,0.323,0.375,0.698,98.0,,93,11,7,1,2,1,,,1991,Right,Gary Carter
8,,29,RF,139,588,505,86,134,22,4,28,99,10,8,75,125,0.265,0.361,0.491,0.852,140.0,,248,8,3,0,5,4,,,1991,Left,Darryl Strawberry
7,,34,CF,161,730,615,112,182,13,5,2,38,38,28,108,79,0.296,0.401,0.343,0.744,114.0,,211,3,1,4,2,4,,,1991,Left,Brett Butler
6,,27,LF,137,531,461,54,115,15,1,17,73,6,1,63,116,0.249,0.337,0.397,0.734,108.0,,183,9,1,0,6,4,,,1991,Left,Kal Daniels
5,,26,3B,145,485,429,59,123,16,1,3,38,12,3,37,32,0.287,0.349,0.35,0.698,100.0,,150,16,5,12,2,5,,,1991,Left,Lenny Harris
4,,33,SS,109,385,350,27,85,6,2,0,27,5,4,22,49,0.243,0.286,0.271,0.557,60.0,,95,5,1,7,5,5,,,1991,Both,Alfredo Griffin
21,,22,OF,16,7,7,3,1,0,0,0,0,1,1,0,0,0.143,0.143,0.143,0.286,-18.0,,1,0,0,0,0,0,,,1991,Left,Tom Goodwin
2,,35,1B,153,639,576,69,150,23,1,19,96,10,3,55,74,0.26,0.321,0.403,0.724,105.0,,232,17,0,0,8,17,,,1991,Both,Eddie Murray
1,,32,C,119,404,345,39,91,16,2,8,40,4,3,47,32,0.264,0.353,0.391,0.745,112.0,,135,5,3,5,4,3,,,1991,Left,Mike Scioscia
20,,31,C,9,9,9,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1991,Right,Barry Lyons
18,,24,C,15,16,14,1,3,1,0,0,1,1,0,0,5,0.214,0.25,0.286,0.536,52.0,,4,2,1,0,1,0,,,1991,Right,Carlos Hernández
22,,24,2B,5,4,3,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,,0,0,0,1,0,0,,,1991,Both,Greg Smith
32,,30,P,60,2,1,0,0,0,0,0,0,0,0,1,1,0.0,0.5,0.0,0.5,55.0,,0,0,0,0,0,0,,,1991,Right,Tim Crews
23,,33,,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1991,Right,Butch Davis
39,,37,P,59,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1991,Left,John Candelaria
38,,24,P,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1991,Right,John Wetteland
37,,35,P,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1991,Right,Jay Howell
35,,27,P,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1991,Right,Mike Christopher
34,,26,P,11,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1991,Left,Steve Wilson
33,,28,P,20,2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,1,0,0,,,1991,Left,Dennis Cook
36,,30,P,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1991,Right,Roger McDowell
31,,31,P,55,3,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0,186.0,,1,0,0,1,0,0,,,1991,Right,Jim Gott
29,,30,P,48,29,25,4,7,1,0,0,3,0,0,2,14,0.28,0.333,0.32,0.653,87.0,,8,0,0,2,0,0,,,1991,Right,Kevin Gross
28,,32,P,21,38,31,6,8,2,0,0,2,1,0,3,8,0.258,0.324,0.323,0.646,85.0,,10,0,0,4,0,0,,,1991,Right,Orel Hershiser
27,,33,P,31,66,56,2,9,0,0,1,3,0,0,3,10,0.161,0.2,0.214,0.414,18.0,,12,1,0,6,1,0,,,1991,Left,Bob Ojeda
26,,29,P,33,74,67,3,8,2,0,0,3,0,0,0,26,0.119,0.119,0.149,0.269,-24.0,,10,1,0,7,0,0,,,1991,Right,Tim Belcher
25,,23,P,33,86,77,6,9,1,0,1,9,0,0,1,25,0.117,0.128,0.169,0.297,-16.0,,13,1,0,8,0,0,,,1991,Left,Ramón Martínez
30,,29,P,40,4,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,1,0,0,0,0,,,1991,Right,Mike Hartley
24,,31,P,34,87,76,2,7,0,0,0,3,0,0,1,11,0.092,0.101,0.092,0.193,-45.0,,7,1,0,8,2,0,,,1991,Right,Mike Morgan
18,,26,3B,7,24,24,1,3,0,0,0,1,0,0,0,3,0.125,0.125,0.125,0.25,-30.0,,3,1,0,0,0,0,,,1990,Right,Jeff Hamilton
14,,35,2B,26,113,96,15,26,4,0,1,9,1,0,13,9,0.271,0.364,0.344,0.707,99.0,,33,3,1,3,0,0,,,1990,Right,Willie Randolph
15,,25,OF,106,108,99,15,23,5,3,2,8,3,1,6,27,0.232,0.28,0.404,0.684,89.0,,40,1,1,1,1,1,,,1990,Right,Jose Gonzalez
16,,21,SS,29,63,58,7,9,0,0,1,7,1,0,4,14,0.155,0.21,0.207,0.417,17.0,,12,0,0,1,0,1,,,1990,Both,José Offerman
17,,22,MI,37,55,51,3,14,1,1,0,2,1,1,4,8,0.275,0.327,0.333,0.661,85.0,,17,1,0,0,0,1,,,1990,Both,José Vizcaíno
21,,22,1B,9,11,11,0,1,1,0,0,0,0,0,0,4,0.091,0.091,0.182,0.273,-26.0,,2,0,0,0,0,0,,,1990,Left,Brian Traxler
19,,32,OF,25,24,24,2,6,1,0,0,2,1,0,0,7,0.25,0.25,0.292,0.542,51.0,,7,1,0,0,0,0,,,1990,Both,John Shelby
20,,23,C,10,20,20,2,4,1,0,0,1,0,0,0,2,0.2,0.2,0.25,0.45,25.0,,5,0,0,0,0,0,,,1990,Right,Carlos Hernández
22,,21,3B,5,7,7,0,1,0,0,0,1,0,0,0,3,0.143,0.143,0.143,0.286,-20.0,,1,0,0,0,0,0,,,1990,Left,Dave Hansen
12,,40,C,62,151,128,13,25,5,0,2,15,1,0,23,29,0.195,0.318,0.281,0.599,69.0,,36,8,0,0,0,0,,,1990,Right,Rick Dempsey
13,,35,UT,85,141,132,12,28,3,1,0,13,0,0,6,22,0.212,0.248,0.25,0.498,40.0,,33,1,1,0,2,1,,,1990,Right,Mickey Hatcher
3,,29,2B,143,558,492,62,119,24,3,13,52,38,20,51,126,0.242,0.316,0.382,0.699,94.0,,188,8,5,5,5,5,,,1990,Right,Juan Samuel
11,,25,LF,101,151,141,19,40,2,1,5,22,0,1,7,28,0.284,0.311,0.418,0.73,102.0,,59,2,0,0,3,2,,,1990,Left,Chris Gwynn
10,,26,CF,104,321,276,56,84,9,4,3,24,15,7,37,44,0.304,0.384,0.399,0.783,119.0,,110,6,0,6,2,2,,,1990,Both,Stan Javier
9,,25,IF,137,465,431,61,131,16,4,2,29,15,10,29,31,0.304,0.348,0.374,0.722,102.0,,161,8,1,3,1,2,,,1990,Left,Lenny Harris
8,,33,RF,153,618,568,74,151,28,1,20,91,2,5,33,108,0.266,0.307,0.424,0.732,102.0,,241,13,6,0,11,10,,,1990,Right,Hubie Brooks
7,,33,CF,89,359,315,59,82,20,0,8,38,26,2,39,65,0.26,0.345,0.4,0.745,108.0,,126,4,3,0,2,0,,,1990,Left,Kirk Gibson
6,,26,LF,130,526,450,81,133,23,1,27,94,4,3,68,104,0.296,0.389,0.531,0.92,155.0,,239,9,3,2,3,1,,,1990,Left,Kal Daniels
5,,28,3B,129,415,357,42,106,14,2,3,36,15,6,46,39,0.297,0.376,0.373,0.748,110.0,,133,5,1,8,3,6,,,1990,Right,Mike Sharperson
4,,32,SS,141,502,461,38,97,11,3,1,35,6,3,29,65,0.21,0.258,0.254,0.512,44.0,,117,5,2,6,4,11,,,1990,Both,Alfredo Griffin
2,,34,1B,155,645,558,96,184,22,3,26,95,8,5,82,64,0.33,0.414,0.52,0.934,159.0,,290,19,1,0,4,21,,,1990,Both,Eddie Murray
24,,30,C,3,5,5,1,1,0,0,1,2,0,0,0,1,0.2,0.2,0.8,1.0,166.0,,4,0,0,0,0,0,,,1990,Right,Barry Lyons
1,,31,C,135,498,435,46,115,25,0,12,66,4,1,55,31,0.264,0.348,0.405,0.753,110.0,,176,11,3,1,4,14,,,1990,Left,Mike Scioscia
23,,25,1B,6,6,6,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1990,Right,Luis Lopez
29,,28,P,24,54,43,5,7,1,0,0,1,0,0,0,15,0.163,0.2,0.186,0.386,9.0,,8,1,2,9,0,0,,,1990,Right,Tim Belcher
25,,23,C,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1990,Left,Darrin Fletcher
36,,26,P,5,7,7,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1990,Left,Terry Wells
45,,29,P,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1990,Left,Dave Walsh
44,,24,P,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1990,Right,Darren Holmes
43,,35,P,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1990,Right,Don Aase
42,,30,P,50,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1990,Right,Jim Gott
41,,24,P,8,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1990,Left,Mike Munoz
40,,31,P,7,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1990,Left,Pat Perry
39,,34,P,45,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1990,Right,Jay Howell
38,,28,P,11,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1990,Left,Mike Maddux
37,,35,P,29,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,0,0,,,1990,Left,Ray Searage
46,,24,P,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,1990,Left,Jim Poole
35,,27,P,5,7,7,2,2,1,0,0,0,0,0,0,0,0.286,0.286,0.429,0.714,97.0,,3,1,0,0,0,0,,,1990,Left,Dennis Cook
33,,23,P,22,8,7,2,1,0,0,1,3,0,0,0,1,0.143,0.143,0.571,0.714,90.0,,4,0,0,1,0,0,,,1990,Right,John Wetteland
32,,29,P,66,8,7,0,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,-100.0,,0,0,0,0,1,0,,,1990,Right,Tim Crews
31,,28,P,32,16,13,1,1,0,0,0,0,0,0,0,8,0.077,0.077,0.077,0.154,-57.0,,1,0,0,3,0,0,,,1990,Right,Mike Hartley
30,,25,P,12,27,25,1,3,0,0,0,2,0,0,2,8,0.12,0.185,0.12,0.305,-13.0,,3,0,0,0,0,0,,,1990,Both,Jim Neidlinger
26,,22,P,33,92,80,2,10,0,0,0,6,0,0,1,32,0.125,0.145,0.125,0.27,-24.0,,10,1,1,9,1,0,,,1990,Left,Ramón Martínez
28,,29,P,35,78,69,8,21,5,0,1,11,0,0,1,12,0.304,0.31,0.42,0.73,102.0,,29,0,0,7,1,0,,,1990,Left,Fernando Valenzuela
27,,30,P,33,78,71,2,8,0,0,0,2,0,0,2,25,0.113,0.137,0.113,0.25,-29.0,,8,1,0,5,0,0,,,1990,Right,Mike Morgan
34,,31,P,4,8,7,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,,0,0,0,1,0,0,,,1990,Right,Orel Hershiser
15,,28,LF,69,120,103,11,30,6,0,4,15,3,2,16,27,0.291,0.387,0.466,0.853,145.0,,48,3,0,1,0,2,,,1989,Left,Franklin Stubbs
12,,39,C,79,183,151,16,27,7,0,4,16,1,0,30,37,0.179,0.319,0.305,0.623,81.0,,46,5,1,1,0,3,,,1989,Right,Rick Dempsey
